Asset,Weights
Asset_293,0.002186592488568283
Asset_294,-0.0014518817987489148
Asset_295,0.004323165188098505
Asset_296,0.018383556587651156
Asset_297,0.02083073787044428
Asset_298,0.008509679155626605
Asset_299,0.021353755191025836
Asset_300,-0.003522689878999131
Asset_301,0.009644273245012117
Asset_302,-0.00466369801086774
Asset_303,-0.006454651069889356
Asset_304,0.025275330919922886
Asset_305,0.00040371984583072005
Asset_306,0.007064884629540551
Asset_307,0.010968207682772109
Asset_308,0.006463057075461487
Asset_309,0.02078410482873426
Asset_310,0.023048588499116524
Asset_311,-0.008155563078129256
Asset_312,-0.004655871547046851
Asset_313,0.006232488855797414
Asset_314,0.008861936459173846
Asset_315,0.00019695727531629528
Asset_316,-0.0133818530796717
Asset_317,0.007547374774603226
Asset_318,-0.004150731408214581
Asset_319,0.0030113544738970695
Asset_320,-0.006910841138921128
Asset_321,0.008281290937705691
Asset_322,0.001749697480565842
Asset_323,0.0034441382696906815
Asset_324,-0.00920426160537411
Asset_325,0.010740697410712345
Asset_326,0.02367557909079996
Asset_327,0.008277494556866348
Asset_328,0.014987163053024567
Asset_329,0.01040697502309487
Asset_330,0.018778411091057757
Asset_331,0.005416859152083293
Asset_332,0.007667807154506956
Asset_333,0.012879011470123086
Asset_334,0.012510990672356236
Asset_335,0.011877337255431468
Asset_336,0.014247174501965073
Asset_337,0.012185626670077963
Asset_338,-0.00241996517941323
Asset_339,-0.0011187456403939215
Asset_340,-0.006645034486464558
Asset_341,0.017767218087430616
Asset_342,0.019792860767078698
Asset_343,0.005001629838268033
Asset_344,0.01490157294125886
Asset_345,0.021390674928964067
Asset_346,-0.007067032746604172
Asset_347,0.0010501767117562742
Asset_348,-0.00910700432630076
Asset_349,0.019672262133282024
Asset_350,0.025354308499863046
Asset_351,-0.00021055215014223764
Asset_352,-0.0015251337034739372
Asset_353,-0.006271276498313349
Asset_354,0.0006065110638584599
Asset_355,0.005354004412920988
Asset_356,-0.0034463980008010136
Asset_357,-0.026633787139444053
Asset_358,-0.008334481033310259
Asset_359,-0.006080960105484416
Asset_360,0.01112636259788789
Asset_361,0.020261838686298952
Asset_362,-0.006499671416679931
Asset_363,-0.017804704728695615
Asset_364,-0.0026210279992479385
Asset_365,0.00443003334773036
Asset_366,0.0005462003760777026
Asset_367,-0.009021658079137846
Asset_368,0.0081383545957511
Asset_369,0.002346027938894943
Asset_370,-0.012144791568400835
Asset_371,-0.01598906045536632
Asset_372,0.0198763016794495
Asset_373,-0.009628204112878201
Asset_374,-0.014575952003593405
Asset_375,-0.021330042467928936
Asset_376,-0.015240929015353163
Asset_377,-0.008529585088135842
Asset_378,0.0015896688519447864
Asset_379,0.011257171237695986
Asset_380,-0.0004991620956832973
Asset_381,-0.012882744902683426
Asset_382,0.012902589712924987
Asset_383,-0.0043158620327703665
Asset_384,0.019944683750629025
Asset_385,0.010714547771300546
Asset_386,-0.016184936079299207
Asset_387,-0.004179150500100694
Asset_388,-0.014019095219277187
Asset_389,-0.0068908456853285435
Asset_390,0.006669865855065104
Asset_391,-0.002951753290460511
Asset_392,-0.0006237033447161022
Asset_393,-0.01548484388303587
Asset_394,0.010424181252010981
Asset_395,-0.003936318108674722
Asset_396,0.005818652615386721
Asset_397,-0.011402045128531199
Asset_398,0.009695675370322291
Asset_399,0.009237190835738153
Asset_400,-0.014823987175762398
Asset_401,-0.006084551852028765
Asset_402,-0.004432723531355094
Asset_403,-0.0035985104889598406
Asset_404,-0.013163836137122692
Asset_405,0.0008153913332493303
Asset_406,0.0006576646562003944
Asset_407,0.008458312583137803
Asset_408,0.00779411193029076
Asset_409,0.009760693620331266
Asset_410,-0.004129488508381201
Asset_411,-0.013530732727000203
Asset_412,0.01673376420767313
Asset_413,0.0063314677712444254
Asset_414,-0.009114384393468917
Asset_415,0.006211694966267503
Asset_416,0.018769179017354674
Asset_417,0.010706099405250595
Asset_418,-0.008972373454742071
Asset_419,0.0003052305874224205
Asset_420,0.010290150210206689
Asset_421,0.00010992945102774625
Asset_422,0.005876372995818569
Asset_423,0.017154467036394606
Asset_424,0.01477174345260631
Asset_425,0.01877044549443051
Asset_426,-0.005648305205375891
Asset_427,-0.013373024029597226
Asset_428,-0.018002068947484285
Asset_429,0.00872463754258761
Asset_430,0.006875640809303323
Asset_431,-0.0033392074891113776
Asset_432,-0.0046639695832486824
Asset_433,0.010997358637007066
Asset_434,-0.006495362081932757
Asset_435,-0.019642904412113325
Asset_436,-0.0036127458949031517
Asset_437,0.0008579200623633514
Asset_438,-0.004676361161511996
Asset_439,0.0127355593342528
Asset_440,0.0005067038159794019
Asset_441,-0.0032311987083281043
Asset_442,0.005505549131408543
Asset_443,0.0048123099248497175
Asset_444,0.0033191134785427634
Asset_445,-0.008396518733934832
Asset_446,0.008766428433824247
Asset_447,0.024213469712155867
Asset_448,-0.0063251108329503
Asset_449,0.024263049533421163
Asset_450,0.0031131537354105836
Asset_451,0.005568652102862957
Asset_452,-0.0027372277383269114
Asset_453,-0.010600116095237568
Asset_454,0.01590223068410953
Asset_455,0.008105050375924419
Asset_456,0.026574791533088428
Asset_457,0.005346790381438864
Asset_458,-0.0036603484070735384
Asset_459,0.011268017170028632
Asset_460,-0.00866939865371932
Asset_461,0.00825658173033606
Asset_462,-0.01966991359340661
Asset_463,0.003921426841284459
Asset_464,0.027393809513383036
Asset_465,0.010076200495665162
Asset_466,0.0126352672965026
Asset_467,0.015293980457971725
Asset_468,-0.006310392069658965
Asset_469,0.008268895976003329
Asset_470,-0.009102561709784643
Asset_471,0.02700749595346383
Asset_472,-0.01533796110663316
Asset_473,-0.013828099717886169
Asset_474,0.020247415192627394
Asset_475,0.0023206964612320154
Asset_476,-0.015148490561361708
Asset_477,-0.012184168389638367
Asset_478,-0.008683120910148686
Asset_479,0.005035413293635221
Asset_480,0.010621549925262702
Asset_481,0.020597698953574488
Asset_482,0.014996094905812498
Asset_483,-0.0025524840524369834
Asset_484,0.00284554177661052
Asset_485,0.003672168943869733
Asset_486,0.0063583910370470665
Asset_487,0.006572714487910456
Asset_488,0.0054151664217198
Asset_489,0.009685657205395038
Asset_490,0.0011181794077541585
Asset_491,0.011531312815794096
Asset_492,0.011068227442732594
Asset_493,0.011898831401218127
Asset_494,0.02678007089576072
Asset_495,0.017108559382181324
Asset_496,0.0020205275095132097
Asset_497,0.015614461782269407
Asset_498,0.02711582872175416
Asset_499,-0.008363048814420118
Asset_500,0.010104975284676534
