α1,p1,q1,c1_1,c2_1,diff
0.4973,12.822255226304176,1.5000000000000702,0.9538153473599926,0.5461846526400775,0.4076306947199151
0.4974,12.823657276582862,1.5000000000003955,0.9538262017942527,0.5461737982061428,0.40765240358810995
0.4975,12.825059246826816,1.4999999999992202,0.95383705402918,0.5461629459700401,0.40767410805913984
0.4976,12.826461135671803,1.500000000000222,0.953847904064097,0.546152095936125,0.407695808127972
0.4977,12.827862944482057,1.4999999999997342,0.9538587519023416,0.5461412480973926,0.407717503804949
0.4978,12.829264672348096,1.5000000000002096,0.9538695975439054,0.5461304024563043,0.40773919508760115
0.4979,12.830666320179398,1.4999999999992073,0.9538804409914549,0.5461195590077526,0.4077608819837023
0.498,12.832067886611737,1.5000000000004008,0.9538912822443126,0.5461087177560882,0.4077825644882245
0.4981,12.833469373009347,1.5000000000001261,0.9539021213058111,0.546097878694315,0.40780424261149606
0.4982,12.83487077846274,1.500000000000834,0.9539129581759417,0.5460870418248922,0.4078259163510495
0.4983,12.83627210388139,1.5000000000000844,0.9539237928573655,0.5460762071427189,0.40784758571464663
0.4984,12.837673348355828,1.5000000000003266,0.9539346253500741,0.5460653746502525,0.4078692506998216
0.4985,12.839074512795529,1.4999999999991214,0.9539454556567258,0.5460545443423955,0.4078909113143303
0.4986,12.84047559583627,1.5000000000001372,0.9539562837766453,0.5460437162234918,0.4079125675531535
0.4987,12.841876598842282,1.499999999999715,0.9539671097131563,0.5460328902865585,0.4079342194265978
0.4988,12.84327752135881,1.4999999999990798,0.9539779334669153,0.5460220665321646,0.4079558669347507
0.4989,12.844678362931125,1.4999999999994564,0.9539887550385786,0.5460112449608778,0.4079775100777008
0.499,12.84607912355922,1.5000000000008487,0.9539995744294701,0.5460004255713784,0.40799914885809174
0.4991,12.847479804152579,1.5000000000008193,0.9540103916422404,0.545989608358579,0.4080207832836614
0.4992,12.848880404711208,1.4999999999993743,0.9540212066782101,0.5459787933211641,0.40804241335704605
0.4993,12.85028092387087,1.5000000000001745,0.9540320195367052,0.5459679804634694,0.40806403907323585
0.4994,12.851681362995802,1.4999999999995661,0.9540428302210385,0.5459571697785276,0.40808566044251093
0.4995,12.853081721176515,1.4999999999999907,0.9540536387312006,0.5459463612687899,0.4081072774624107
0.4996,12.854481999322497,1.4999999999990137,0.9540644450698376,0.5459355549291762,0.40812889014066134
0.4997,12.855882196069512,1.500000000000294,0.954075249236276,0.5459247507640179,0.40815049847225804
0.4998,12.857282312781797,1.5000000000001794,0.9540860512338235,0.545913948766356,0.4081721024674675
0.4999,12.858682349004608,1.4999999999998923,0.9540968510631332,0.5459031489367591,0.4081937021263742
0.5,12.860082304283196,1.5000000000006515,0.9541076487248575,0.545892351275794,0.4082152974490635
0.5001,12.861482179527052,1.5000000000000266,0.9541184442216373,0.5458815557783895,0.4082368884432478
0.5002,12.86288197382669,1.5000000000004539,0.9541292375534619,0.545870762446992,0.40825847510646995
0.5003,12.86428168763685,1.5000000000007185,0.9541400287223076,0.545859971278411,0.4082800574438966
0.5004,12.865681321412277,1.4999999999996083,0.9541508177301495,0.5458491822694588,0.40830163546069076
0.5005,12.867080874243484,1.4999999999995568,0.9541616045769765,0.5458383954225802,0.40832320915439635
0.5006,12.868480346130472,1.500000000000566,0.9541723892641018,0.5458276107364642,0.4083447785276375
0.5007,12.869879737982727,1.500000000000207,0.9541831717941581,0.5458168282060489,0.4083663435881092
0.5008,12.871279048890765,1.5000000000009124,0.9541939521671351,0.5458060478337773,0.4083879043333578
0.5009,12.872678279764067,1.5000000000002547,0.9542047303856641,0.5457952696145906,0.40840946077107354
0.501,12.874077429693148,1.5000000000006648,0.9542155064497337,0.5457844935509311,0.4084310128988027
0.5011,12.875476499587505,1.4999999999997158,0.9542262803619728,0.5457737196377429,0.40845256072422986
0.5012,12.876875488537634,1.4999999999998384,0.9542370521223709,0.5457629478774674,0.4084741042449035
0.5013,12.87827439699829,1.4999999999998184,0.9542478217328945,0.5457521782669239,0.40849564346597056
0.5014,12.879673224514724,1.5000000000008715,0.9542585891941926,0.5457414108066789,0.40851717838751367
0.5015,12.88107197245117,1.49999999999936,0.9542693545095478,0.5457306454898122,0.40853870901973555
0.5016,12.882470638988652,1.5000000000001366,0.9542801176776314,0.5457198823225051,0.4085602353551263
0.5017,12.883869225491404,1.4999999999995635,0.9542908787017239,0.5457091212978396,0.40858175740388436
0.5018,12.885267731049936,1.500000000000068,0.9543016375818143,0.5456983624182535,0.40860327516356076
0.5019,12.886666156573735,1.4999999999992253,0.9543123943205218,0.5456876056787034,0.4086247886418184
0.502,12.88806450069857,1.5000000000006724,0.954323148917178,0.5456768510834944,0.40864629783368356
0.5021,12.889462764788675,1.5000000000007745,0.9543339013750575,0.545666098625717,0.40866780274934045
0.5022,12.890860948844045,1.4999999999995328,0.9543446516954619,0.545655348304071,0.40868930339139087
0.5023,12.892259051955199,1.4999999999993707,0.9543553998783794,0.5456446001209913,0.4087107997573881
0.5024,12.893657074122132,1.5000000000002873,0.9543661459251122,0.5456338540751752,0.408732291849937
0.5025,12.895055016254327,1.4999999999998619,0.9543768898382723,0.5456231101615896,0.4087537796766827
0.5026,12.896452877442309,1.5000000000005151,0.9543876316178483,0.5456123683826668,0.40877526323518154
0.5027,12.897850658595553,1.4999999999998272,0.9543983712664502,0.545601628733377,0.4087967425330732
0.5028,12.899248358804577,1.5000000000002178,0.9544091087840666,0.5455908912161512,0.40881821756791537
0.5029,12.90064597897887,1.4999999999992677,0.9544198441733049,0.5455801558259626,0.4088396883473423
0.503,12.902043518208947,1.499999999999395,0.9544305774341536,0.5455694225652413,0.4088611548689123
0.5031,12.9034409764948,1.5000000000005986,0.9544413085679103,0.5455586914326884,0.4088826171352219
0.5032,12.904838354745925,1.500000000000461,0.9544520375771791,0.5455479624232817,0.4089040751538974
0.5033,12.906235652507569,1.50000000000019,0.9544627644626019,0.5455372355375881,0.40892552892501377
0.5034,12.907632869324997,1.500000000000993,0.95447348922482,0.5455265107761731,0.4089469784486469
0.5035,12.909030006562434,1.4999999999992455,0.9544842118670872,0.5455157881321582,0.40896842373492903
0.5036,12.910427061946166,1.5000000000009854,0.9544949323874339,0.5455050676135514,0.40898986477388244
0.5037,12.911824037749906,1.5000000000001736,0.9545056507904164,0.5454943492097574,0.409011301580659
0.5038,12.913220932609425,1.5000000000004312,0.9545163670753696,0.5454836329250615,0.40903273415030805
0.5039,12.914617746979474,1.5000000000005496,0.9545270812442384,0.5454729187563112,0.40905416248792714
0.504,12.916014481314784,1.499999999999321,0.9545377932989657,0.5454622067003554,0.4090755865986103
0.5041,12.917411134705882,1.4999999999991571,0.9545485032395391,0.545451496759618,0.4090970064799211
0.5042,12.918807707152752,1.5000000000000557,0.9545592110672501,0.5454407889328057,0.4091184221344444
0.5043,12.920204199564894,1.4999999999996034,0.95456991678469,0.5454300832149133,0.4091398335697768
0.5044,12.921600611032817,1.500000000000209,0.9545806203918464,0.5454193796083625,0.4091612407834839
0.5045,12.922996942466005,1.4999999999994609,0.954591321891309,0.5454086781081517,0.4091826437831573
0.5046,12.924393192954977,1.4999999999997669,0.9546020212830655,0.5453979787167015,0.409204042566364
0.5047,12.92578936295447,1.4999999999999196,0.954612718569053,0.5453872814308667,0.4092254371381864
0.5048,12.927185452464482,1.4999999999999174,0.954623413750559,0.5453765862493585,0.40924682750120056
0.5049,12.928581461485024,1.499999999999758,0.9546341068288692,0.5453658931708888,0.4092682136579804
0.505,12.929977390016093,1.4999999999994382,0.9546447978052691,0.5453552021941692,0.4092895956110999
0.5051,12.931373237602935,1.5000000000001599,0.9546554866803958,0.5453445133197642,0.4093109733606316
0.5052,12.932769005155048,1.499999999999513,0.9546661734568301,0.5453338265426829,0.4093323469141472
0.5053,12.934164691762945,1.4999999999999014,0.95467685813456,0.5453231418653415,0.40935371626921857
0.5054,12.93556029788136,1.500000000000119,0.9546875407155166,0.5453124592846024,0.4093750814309143
0.5055,12.936955823510301,1.5000000000001632,0.9546982212009832,0.54530177879918,0.4093964424018033
0.5056,12.938351268649768,1.5000000000000302,0.9547088995922413,0.5452911004077888,0.4094177991844524
0.5057,12.939746633299753,1.4999999999997176,0.9547195758905725,0.5452804241091451,0.4094391517814274
0.5058,12.941141917005524,1.5000000000004232,0.9547302500966113,0.545269749903812,0.4094605001927992
0.5059,12.94253712067656,1.4999999999997415,0.9547409222129316,0.5452590777868099,0.4094818444261217
0.506,12.943932243403374,1.5000000000000706,0.95475159223952,0.5452484077605505,0.4095031844789695
0.5061,12.945327286095457,1.4999999999990052,0.954762260178948,0.5452377398200573,0.40952452035889075
0.5062,12.946722247388582,1.5000000000001439,0.9547729260305573,0.5452270739695866,0.4095458520609707
0.5063,12.94811712864697,1.4999999999998805,0.9547835897975628,0.5452164102023178,0.409567179595245
0.5064,12.949511929415886,1.499999999999413,0.9547942514805968,0.5452057485188161,0.40958850296178073
0.5065,12.950906649240576,1.4999999999999352,0.9548049110802905,0.5451950889196447,0.4096098221606458
0.5066,12.952301289030538,1.4999999999990457,0.9548155685992109,0.5451844313998346,0.40963113719937627
0.5067,12.95369584787628,1.4999999999991374,0.954826224037344,0.5451737759617934,0.40965244807555057
0.5068,12.955090325777803,1.5000000000002056,0.9548368773959656,0.5451631226042402,0.4096737547917254
0.5069,12.95648472364459,1.4999999999998495,0.9548475286776388,0.5451524713222107,0.4096950573554281
0.507,12.957879040567159,1.5000000000004605,0.9548581778823498,0.5451418221181107,0.40971635576423915
0.5071,12.959273277454992,1.499999999999638,0.9548688250126594,0.5451311749869787,0.40973765002568063
0.5072,12.960667433398608,1.499999999999773,0.9548794700685532,0.5451205299312197,0.4097589401373335
0.5073,12.96206150839801,1.5000000000008606,0.9548901130513054,0.5451098869495551,0.40978022610175036
0.5074,12.96345550336267,1.5000000000005,0.9549007539634721,0.5450992460370279,0.4098015079264442
0.5075,12.964849417837861,1.499999999999885,0.9549113928056822,0.5450886071942028,0.40982278561147933
0.5076,12.96624325136883,1.5000000000002056,0.954922029578564,0.5450779704216415,0.40984405915692246
0.5077,12.967637004410326,1.5000000000002607,0.9549326642840307,0.5450673357162301,0.40986532856780056
0.5078,12.96903067696234,1.5000000000000444,0.9549432969233507,0.5450567030766938,0.4098865938466568
0.5079,12.97042426857014,1.5000000000007474,0.9549539274971526,0.5450460725035949,0.40990785499355764
0.508,12.971817780143205,1.4999999999999725,0.9549645560079864,0.5450354439919861,0.40992911201600024
0.5081,12.97321121077205,1.5000000000001048,0.9549751824558386,0.5450248175442661,0.40995036491157244
0.5082,12.974604560911418,1.4999999999999432,0.954985806842617,0.545014193157326,0.409971613685291
0.5083,12.975997830106568,1.5000000000006768,0.9549964291689491,0.5450035708317278,0.4099928583372213
0.5084,12.977391019266983,1.4999999999999094,0.9550070494373797,0.5449929505625297,0.41001409887484996
0.5085,12.978784127483186,1.5000000000000244,0.9550176676478955,0.544982332352129,0.4100353352957665
0.5086,12.980177155209907,1.4999999999998215,0.9550282838024013,0.54497171619742,0.4100565676049813
0.5087,12.981570101992407,1.5000000000004872,0.955038897901523,0.5449611020989642,0.41007779580255876
0.5088,12.982962968285436,1.5000000000008211,0.9550495099471625,0.5449504900536585,0.41009901989350406
0.5089,12.984355754543728,1.499999999999625,0.9550601199412228,0.5449398800584022,0.41012023988282054
0.509,12.985748459857803,1.499999999999277,0.9550707278836884,0.5449292721155885,0.4101414557680999
0.5091,12.987141084227655,1.4999999999997704,0.9550813337758229,0.5449186662239474,0.4101626675518756
0.5092,12.988533628108035,1.4999999999999054,0.9550919376195264,0.5449080623803791,0.41018387523914723
0.5093,12.989926091044197,1.5000000000008675,0.9551025394154222,0.5448974605854453,0.4102050788299769
0.5094,12.991318474400364,1.4999999999990727,0.9551131391666818,0.544886860832391,0.4102262783342908
0.5095,12.992710775902829,1.500000000000474,0.9551237368713813,0.5448762631290928,0.41024747374228854
0.5096,12.994102997370565,1.500000000000297,0.9551343325333275,0.5448656674669695,0.41026866506635795
0.5097,12.995495137894073,1.5000000000009162,0.9551449261525058,0.5448550738484104,0.4102898523040954
0.5098,12.996887198382856,1.4999999999999423,0.9551555177314468,0.5448444822684956,0.4103110354629512
0.5099,12.998279177927415,1.4999999999997504,0.9551661072701368,0.5448338927296136,0.41033221454052327
0.51,12.999671076527754,1.5000000000003306,0.9551766947698331,0.5448233052304975,0.41035338953933564
0.5101,13.001062895093362,1.4999999999992963,0.9551872802330634,0.5448127197662329,0.4103745604668305
0.5102,13.00245463271475,1.499999999999019,0.9551978636598135,0.5448021363392055,0.41039572732060803
0.5103,13.003846289391918,1.4999999999994893,0.9552084450513391,0.5447915549481503,0.4104168901031887
0.5104,13.00523786512487,1.500000000000699,0.9552190244088962,0.5447809755918028,0.41043804881709334
0.5105,13.006629360823089,1.5000000000002625,0.9552296017350077,0.5447703982652546,0.41045920346975306
0.5106,13.008020775577084,1.500000000000548,0.9552401770296592,0.5447598229708887,0.4104803540587706
0.5107,13.009412110296351,1.4999999999991704,0.9552507502953715,0.544749249703799,0.41050150059157253
0.5108,13.010803363161912,1.5000000000008742,0.9552613215308638,0.5447386784700103,0.4105226430608535
0.5109,13.012194535992736,1.5000000000008977,0.9552718907399222,0.5447281092609755,0.41054378147894677
0.511,13.01358562878883,1.499999999999233,0.9552824579237973,0.5447175420754358,0.4105649158483615
0.5111,13.014976639731218,1.5000000000006208,0.9552930230812103,0.5447069769194105,0.41058604616179983
0.5112,13.016367570638872,1.5000000000003029,0.9553035862159422,0.5446964137843606,0.4106071724315816
0.5113,13.017758420602313,1.5000000000006437,0.9553141473279786,0.5446858526726651,0.4106282946553135
0.5114,13.019149190531012,1.4999999999992606,0.9553247064198319,0.5446752935794287,0.41064941284040324
0.5115,13.020539878606009,1.50000000000089,0.9553352634902258,0.544664736510664,0.41067052697956175
